scope,track_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
decay,20040153,0.38087629,-0.73429912,-1.0927157,2.2694419,-1.8765305,-1.1758651,0.21427489,-1.7077486
decay,20040159,-0.092806754,0.16014533,-0.83810735,-0.69171679,0.25973122,-0.37345843,-0.31118892,-0.16127121
decay,20040167,0.7941474,-1.6572004,-0.014792307,-2.1235362,1.1516405,0.57590961,-1.7727375,3.5391182
decay,20040199,-0.93282354,-0.235134,0.15349407,-0.57463852,0.7147178,-0.10522681,-0.28672269,0.34678918
decay,20040201,-0.20875222,0.27702612,-0.11553144,-0.52423154,0.70361204,-0.37076974,0.32281845,-0.061451126
decay,20040205,-0.25917269,0.56680303,0.19559114,0.14372565,0.41544295,-0.63210105,0.20691116,-0.086534945
decay,20040217,2.1023758,-2.1873585,0.21732301,0.032413802,1.6865428,-1.0969067,2.2550236,-2.0344995
decay,20040230,-0.57199538,-0.03335623,-0.036144796,-0.24395679,0.65982274,-0.43669913,0.079737839,0.10713251
decay,20040235,-0.66625571,0.10553529,-0.59485856,0.48431238,0.36129265,-0.33150986,0.22490872,-0.40370378
decay,20040242,-0.66112401,0.026816537,-0.77975085,-0.55974891,0.42542984,-0.4542194,-0.030613002,-0.14725001
decay,20040248,-0.70322433,-0.09697801,-0.0059144333,0.24507105,0.20850857,-0.57490421,0.15211595,0.42814663
decay,20040263,0.66217561,-0.0016817592,-1.0636299,1.5519852,2.9374816,-1.0274562,0.55762415,-0.80549629
decay,20040307,-0.56124759,0.023376727,-0.52268043,-0.26968093,0.23593726,-0.23962648,0.50914726,1.1328674
decay,20040347,4.4408745,1.4574976,-4.3739401,-1.0782455,-2.0327424,-0.14191363,0.17868361,2.7379226
decay,20040366,-0.76253465,-0.8478774,0.1516058,-0.0064790598,0.054450795,0.40041655,0.28773958,0.068219055
decay,20040372,-0.049689193,0.49582907,0.32642534,0.36314273,-0.17753066,-0.021277614,-0.68253112,-0.54869821
decay,20040382,0.66017866,-0.54821103,0.41367222,-0.11654584,1.1261899,-0.44707096,-0.10090951,-0.19765201
decay,20040393,1.8792291,-0.31882227,-0.033424965,4.4307644,0.050858633,-0.5654211,1.4669575,-0.9084211
decay,20040394,2.3493523,-1.9063325,0.16396545,0.49431981,2.1608126,0.59261513,-0.79500865,0.68241887
decay,20040443,0.36218687,1.1182293,0.55460465,1.2812499,-0.0011044533,-1.8834581,1.7174155,0.71010624
decay,20040456,-0.45225201,0.62700394,-0.92691817,-0.58893972,-0.21892514,1.469518,0.66937953,1.5494163
decay,20040458,-0.21233107,-0.97290759,-0.24781378,-1.2404385,1.0542944,0.88909057,-0.41780821,1.1322731
decay,20040463,-1.4437995,-0.36609502,0.074721994,0.18121734,-0.14464894,0.40084104,0.52604332,0.10322194
decay,20040471,-0.5594863,0.15270546,-0.16358417,0.31713813,-0.79810958,1.9655292,0.16114083,-0.88332063
decay,20040485,-0.73495213,0.024641089,-0.27011765,-0.9132174,-0.021239038,-0.39224304,0.034921221,-0.44962478
decay,20040498,-0.10958456,0.34611409,-0.22689163,-0.36706203,0.081530245,-0.20588812,-0.68528332,-0.16225459
decay,20040499,-0.62325806,0.036297271,-0.20914345,-0.37365046,-0.61175148,-0.026567199,0.10768235,-0.83240389
decay,20040516,-0.066654543,-0.21991256,-0.74451004,0.1075903,-0.92932788,0.2606733,-0.79242857,-0.28656994
decay,20040526,0.8933617,2.1961136,1.6983622,0.83959831,0.79103077,-0.84138619,-0.052383846,-0.40366538
decay,20040533,-0.30269122,0.086582786,-0.28560841,-0.41454306,0.24783377,-0.70672666,-0.76452709,-0.75338403
decay,20040557,-0.14376055,0.59111777,0.33326886,-0.35148198,-1.7033099,0.64666222,1.0629971,0.70711866
decay,20040565,0.9513303,1.7370176,-1.1577821,-0.37372234,-0.71354923,-0.83351321,-0.1931903,1.1418787
decay,20040611,0.23638697,0.9336709,1.9260991,2.1504754,-0.46132951,-2.6712371,-0.041491759,1.995705
decay,20040614,1.6625018,3.949171,0.66611365,-0.95328688,-0.69455567,0.3490466,1.0346075,1.738618
decay,20040615,0.54750323,1.4644058,1.3631502,1.7022414,-0.72330137,-0.17362431,-0.25512017,-0.19968224
decay,20040684,-0.81184954,-0.022001024,-0.39910211,-0.25109326,0.19168556,-0.064309093,0.679022,0.12684937
decay,20040697,-0.37255035,-0.61802239,-0.11102782,3.9903559,-0.34515742,-0.93778496,-1.5745797,0.67119202
decay,20040703,1.0717398,1.803192,1.2921827,1.6563969,0.071738292,1.2086263,-1.6123203,-1.1990871
decay,20040715,2.4025355,-1.2607603,0.63073621,1.2638702,2.0594355,4.6584964,-1.1708845,1.0188953
decay,20040767,-1.0327054,0.2828935,0.3915053,1.5494256,-0.65686668,-0.95851017,-0.42867459,2.4361377
decay,20040777,-0.56204206,-2.0068933,-0.058091418,0.93467519,-2.8004496,1.6377065,-0.58887529,-2.0452564
decay,20040785,0.17925916,-0.091962104,0.20248159,-0.19608791,-0.17139794,1.0029408,0.16300679,-1.2359887
decay,20040786,-0.6263026,-0.024837185,-1.7412504,0.33018926,-0.17337245,1.2914475,0.33913377,1.1762944
decay,20040792,1.5804163,-1.0603977,-0.028928,-1.1493252,-1.6900161,0.99164371,0.93417039,0.033842484
decay,20040795,-0.49989658,-0.10742085,-0.22655181,0.14857393,0.55907876,-0.22499426,0.03330208,-1.0217203
decay,20040800,1.4123366,-1.3872896,-0.49624818,-0.022296441,0.59519434,0.80270215,1.5769291,0.81118971
decay,20040832,-0.93574494,0.17718359,0.27273501,2.2652898,-0.18545494,1.3902194,-1.8263809,0.50717013
decay,20040843,1.4702071,-3.2439405,0.21038548,-0.48706666,2.9155337,1.1926451,0.62733959,-0.92297631
decay,20040846,-0.052162773,0.51871424,-0.11121239,0.85300355,-0.63499694,-0.44411624,-0.25580881,-1.1350415
decay,20040855,-0.86133022,-0.87482197,-1.4507627,0.51705583,-1.1070597,0.13963767,0.17437813,-1.9426154
decay,20040888,-0.77934646,-0.15245011,0.61866801,-0.97992934,0.23007575,-0.14231486,-0.35661369,0.33270266
decay,20040920,-0.21257156,0.097989457,-0.27027749,0.58352319,0.95762691,-0.073764038,-1.2588066,-0.021273435
decay,20040932,3.4499422,1.3788389,-3.3699636,0.067289919,-0.8489483,0.51833539,-0.61140546,3.2937969
decay,20040937,-0.96684408,-0.565564,0.54235951,-0.38919189,-0.62022162,-0.51667758,-0.099879468,0.69913246
decay,20040950,-0.25803193,0.43557793,0.7047142,-0.95157167,-0.51973834,-0.33072095,-0.37507133,-0.76325838
decay,20040957,-0.84108514,-0.15505583,-0.28582311,-0.018669378,0.28314106,-0.25165736,-0.13148684,-0.16147743
decay,20040980,-0.41284599,0.099082069,-0.45424267,-0.5051108,0.43545702,-0.51356152,-0.21066321,0.050555571
decay,20040984,1.1386665,-4.8369887,0.9623062,0.00036447102,0.050984508,0.96543924,0.15827481,-1.1957074
decay,20040988,0.29467693,-0.1342495,-0.13018653,0.5936108,0.82913499,0.21558427,-0.71941888,-0.74950544
decay,20040991,1.0658254,-0.90694928,0.32367911,-0.2246363,1.2358948,-1.154284,0.33492863,-1.3330545
decay,20041006,0.28879982,0.16903142,0.49088552,0.0013278902,-0.47877612,0.36538087,1.2418818,-1.0669275
decay,20041017,0.37668097,0.4123766,0.0020904952,-0.42811042,-0.64893072,0.086169187,0.66934672,-1.7421466
decay,20041025,2.8550443,-0.2601686,0.60385046,-0.3409437,-1.4137405,0.6634476,-0.34007755,-0.36368033
decay,20041031,-0.69057223,-0.61491193,-0.40569578,-0.38088488,0.16643036,-0.49563395,-0.42009051,-0.1924579
decay,20041036,0.9836029,1.5207467,0.30682439,-1.0145875,0.10236367,-0.22790667,0.67467398,-0.48438596
decay,20041070,-0.33552288,0.19605401,0.064651274,-0.24301639,0.29791195,-0.27911064,0.13426769,-0.61484631
decay,20041079,-0.0098846857,0.72096401,-0.22452729,0.60955069,2.9337367,0.3280808,-0.1859996,0.97231136
decay,20041087,1.9885458,1.041237,1.5392157,0.36213285,1.6375939,-1.378062,-0.11951492,1.7621793
decay,20041091,-0.97509418,-0.11329461,-0.34393671,0.17095584,0.12031315,-0.33238463,-0.30762206,0.26102323
decay,20041106,-0.54676796,-0.026175787,-0.090686813,-0.27556852,-0.14714836,0.26477927,0.19162046,-1.0376738
decay,20041117,-0.69594544,-0.0095907872,-0.29792869,-0.54206419,0.26515383,-0.43461656,-0.22320445,-0.46976017
decay,20041118,-0.46941519,0.11015597,-0.55511641,0.19674173,0.23154167,-0.42106223,-0.42759603,-0.95435881
decay,20041126,-0.62644423,-0.0031174972,-0.78874688,-0.097011847,0.094217051,-0.051018808,-0.34251105,-0.64203016
decay,20041128,-1.0667039,0.28719084,0.76140912,1.0522931,-1.0405553,-0.044844652,0.58921647,0.64466218
decay,20041132,0.67839437,1.4887934,0.23702141,-0.54077492,0.084827019,0.52578398,-1.1085231,0.089944322
decay,20041143,-0.29699413,1.2578922,0.71481615,0.74791254,0.15437885,-0.66948298,-0.21488587,-0.35163285
decay,20050002,0.56075051,-0.28564227,0.23914633,1.6444986,-0.34646217,-1.2026568,-0.37573123,-0.22003932
decay,20050007,-0.93431603,0.53604174,-0.60988642,-0.32489803,0.54045813,-0.17162735,0.10015244,0.29888757
decay,20050033,-0.51399702,-0.05871629,-1.1882533,-0.51258755,0.61981946,0.27048516,-0.20312119,0.35205514
decay,20050036,-0.36602895,0.57403149,0.18912834,0.04473964,0.90298371,0.41049505,-0.58241287,-0.12850948
decay,20050057,1.0002553,0.02626139,0.46314285,1.0231706,2.6041968,-0.29671884,-0.95433709,0.40703472
decay,20050074,-0.58987052,0.027093072,-0.65446129,-0.88404445,-0.010113862,-0.53766225,-0.44279405,-0.57249414
decay,20050084,-0.37536076,0.43839341,-0.54031663,0.47322297,0.59475462,-0.27214066,-0.39231654,-0.98723436
decay,20050095,3.7305239,0.063833121,1.2763637,-1.3064596,-0.21061852,2.2804116,0.39428394,-0.65441017
decay,20050132,-0.50327765,-0.087977514,-0.46374904,-0.62304806,0.6104647,-0.58878049,-0.036306771,-0.27371569
decay,20050139,-0.60421156,-0.06089881,-0.096487347,0.31955849,0.098292319,-0.77497445,-0.46412775,-0.54669359
decay,20050144,-0.59820204,-0.044871321,-0.75798494,-0.15924918,0.90236641,-0.11608196,-0.040989444,-0.33563528
decay,20050155,0.40388177,-0.38104502,-0.29232958,0.096246467,2.8617607,0.83051136,-0.57410086,-0.5658918
decay,20050161,-0.19177871,0.21334171,-0.63164404,-0.38744702,0.55854451,-0.41016753,0.62937943,-0.69737674
decay,20050162,-0.49382622,-1.1861173,0.37528487,-0.51402427,-1.2869807,-0.66768072,-0.50826241,-0.48102427
decay,20050169,-0.90998625,-1.5237492,-0.47977086,0.27751628,0.074998996,-0.49138208,-0.33837442,-0.080795955
decay,20050203,-0.78659818,-0.46652468,-1.0333535,0.11529356,-0.15300568,0.23275563,0.24589237,-0.46208898
decay,20050206,-0.76104283,-1.7861599,0.085191686,1.0563719,-1.7741726,-1.0331337,0.25880397,-0.66995133
decay,20050217,0.23023514,0.19312428,0.090789158,3.7281987,-0.018113145,-0.52938817,-1.1323856,-1.0300435
decay,20050222,-0.046131214,0.39673452,-0.69465006,-0.24556636,-0.42971773,0.18631886,1.1827632,-0.093879647
decay,20050230,2.4606551,-2.153593,-1.698026,0.030230142,1.477239,0.99354467,0.59158359,-0.11379172
decay,20050239,0.35411544,-0.54395504,-0.16196518,-0.31604984,0.60672998,-0.5498564,-0.61216884,-0.065040344
decay,20050246,-0.20712437,0.40758812,-0.21969727,-0.025874025,0.32463627,0.65337487,0.8872015,-0.32868151
decay,20050256,0.55857124,1.0207168,-0.24413917,-1.2987298,0.24850494,-0.40574087,0.24515891,0.454988
decay,20050264,-0.59110564,0.12975275,-0.46202285,1.6255325,3.152634,2.3003616,-0.17636212,-0.8149906
decay,20050276,-0.61104875,0.65807837,-1.2443084,-0.31324719,-0.98163136,1.6653482,1.709916,2.185963
decay,20050282,-0.35545072,-0.10055015,-0.50628843,-0.36098066,-0.028833665,-0.39168082,-0.29558849,-0.42349342
decay,20050290,2.4541513,1.8564852,3.359564,0.50168972,-1.1941743,1.3506872,0.30760796,-1.404271
decay,20050309,-1.0403875,1.191069,-0.30138213,1.3527985,-0.73987641,-0.17005461,0.53572129,2.4121988
decay,20050312,-0.11011095,0.702489,-0.25440121,0.032263794,0.31642342,-0.43661546,-0.3421445,-0.55241807
decay,20050317,-0.21586028,0.37156791,-0.17358085,-0.0039419105,1.1449346,0.52857339,-0.16314569,-1.6999124
decay,20050326,1.3742363,-0.22731983,-2.6737714,4.6049751,-1.2774701,-1.9957034,1.868581,2.952131
decay,20050336,0.0056284157,1.0315808,0.016609324,0.29044864,-1.2195761,-0.25242798,-0.043198664,-0.089846413
decay,20050346,1.2803648,-1.6338064,0.12572817,-0.20296217,1.1314385,0.51124214,0.41471068,-1.0196823
decay,20050361,-0.55063053,0.44937758,0.030121348,-0.29541304,-0.11343262,-0.42628154,-0.48396357,0.26462366
decay,20050383,0.16715779,0.69710999,0.233302,1.4756013,1.69699,-0.98126972,1.7517277,0.78089617
decay,20050389,-0.49650034,-0.17895023,0.38979167,-0.53563703,0.27724853,-0.94344657,1.0642602,0.24302958
decay,20050400,-0.76131792,-0.48444188,0.90571658,0.7451384,-0.44930901,-0.51961174,0.90416506,0.23820253
decay,20050420,-0.37947348,-0.94296683,0.55783334,-0.57275686,-1.0986197,0.80501501,-1.030855,0.91663707
decay,20050427,-0.99401825,0.34234164,-0.19609687,0.32057647,-0.034163009,0.38305589,1.0830094,0.38051267
decay,20050462,-0.94571411,-0.13622705,-0.096214047,0.2849544,-0.5776399,-0.50660524,-0.32899591,0.3963129
decay,20050466,-1.6794107,-0.80582199,-0.2307168,2.1184345,-1.0933853,1.0744866,-1.8748282,1.5857842
decay,20050471,0.73706229,0.34189003,-0.56658266,-0.76254951,-1.0422147,-0.49209714,0.00037149978,0.059399322
decay,20050485,-0.62638559,1.1847577,-0.80018657,0.086194242,0.42746624,-0.72451116,1.4570933,-0.072550557
decay,20050489,2.683575,-1.6163733,-0.82936799,1.0200432,-1.51118,-0.64255584,1.3617952,-0.90819305
decay,20050496,-0.94576752,-0.28336041,0.90972482,1.2167622,1.0752913,-0.6781609,1.3463956,2.065174
decay,20050497,1.4308178,-0.36645002,-0.29798525,-0.52309784,-1.0355631,0.99953633,3.2719046,-1.9280783
decay,20050502,-0.77448963,0.058553529,0.18881426,0.005726315,-0.32863781,0.058976393,-0.60783215,-0.69684981
decay,20050516,-0.24521089,-0.16605087,-1.564004,0.3724922,-0.89826476,0.87585986,-0.13281769,-0.42696091
decay,20050523,-0.014972247,0.81470928,1.3619551,1.1338938,-1.9590783,0.1249261,-0.54988946,-2.5695679
decay,20050533,-0.40865596,1.0702187,0.21496987,-0.46316141,-0.32406469,-0.73499736,-0.21226611,-0.23827789
decay,20050541,-0.10744287,0.74274199,0.43226397,2.4265585,-1.4897097,-1.8456117,-0.17489624,0.3515009
decay,20050550,-0.17850529,1.3001504,2.3790079,-0.70937574,-1.9351254,-1.6433646,1.704413,0.1389464
decay,20050558,0.14852991,0.33460826,-0.39443143,-0.3424723,-0.57434524,-0.41913553,-0.22828514,-0.75162709
decay,20050562,-0.73519865,0.3462175,-0.04105611,0.19530765,-0.42232667,-0.17925084,0.011574949,-0.81501293
decay,20050564,1.1310903,1.2359679,-0.0022812709,0.23856185,-0.39369339,0.058236676,0.02849662,-0.93882978
decay,20050590,-1.170861,1.5169064,0.23720827,-0.20351448,1.2208731,0.77796783,2.983758,1.3384153
decay,20050596,0.28821297,-0.09833455,0.53635575,-0.99336814,-0.55676978,-0.3436931,0.80132764,-0.95209031
decay,20050618,0.1573197,0.048865232,-1.4977256,-0.33493444,-0.28220065,-0.066315467,0.60349171,0.5080939
decay,20050636,-0.078215087,-0.18715574,-0.65982534,-0.33207957,-0.86318506,0.82619953,-0.19731063,-0.74165337
decay,20050665,2.5729865,-0.48092165,0.25604499,-0.46354419,-4.4188798,0.74179019,-0.22500946,-0.088824021
decay,20050672,-0.72300616,0.079859347,-0.46574446,-0.69796655,0.41722794,-0.2730786,0.12633681,0.067658329
decay,20050694,-0.55894624,0.35255616,-0.40751928,1.7416955,0.59391487,0.57215758,-0.69086356,1.4421793
decay,20050708,0.20815604,0.069644619,-0.10030384,0.51914188,0.17477963,-0.56384248,0.034162454,0.043698863
decay,20050721,-0.88941652,0.066408499,3.6176664,-2.9282794,0.059186656,3.3541196,-0.17362315,0.23119025
decay,20050729,0.24267455,0.2259983,-0.0058938098,-0.88359634,-0.92961031,-0.43299646,0.0051817598,-0.41207462
decay,20050752,-0.73075732,0.19506805,0.22668295,0.53997222,-0.38616947,-0.61691696,-0.22550214,0.84483577
decay,20050760,2.6315835,2.1816724,0.79527877,0.50761857,-0.22480191,0.20024396,0.6331073,1.2480318
decay,20050772,-0.61707391,-0.76145909,0.20846357,-0.34445502,-0.33662022,-0.88425497,-0.17541786,-0.30457221
decay,20050785,0.90749073,-3.7051473,3.3384199,3.45464,-0.5526209,0.50193228,-0.27330829,4.4217471
decay,20050830,-0.4935574,1.0009713,-0.26729726,2.5951524,1.8030842,-0.97861553,0.50354653,1.3662025
decay,20050833,1.5299244,0.73860087,1.1222652,1.2206279,1.3077321,2.0547174,-2.7850996,0.79524317
decay,20050882,-0.71769168,0.016592235,-0.44576793,0.044919686,0.176869,-0.42826477,-0.002476821,-0.10327647
decay,20050890,-0.46565302,1.5527426,0.95768952,0.74728474,0.088052994,-0.13205882,1.1997269,0.81675324
decay,20050893,-0.88388188,-0.49477179,-0.76877959,1.9582299,-0.36463421,1.8971346,-0.46434079,-1.4301669
decay,20050897,2.5700935,0.92881717,-2.8746244,0.47804334,-0.88940392,-0.1155526,-0.99754872,-0.87976103
decay,20050912,0.18555732,1.0540807,0.57576625,1.4741875,0.561088,-0.77939716,-0.26516145,-0.53661632
decay,20050919,-0.53885592,-0.38539214,0.33830188,-0.59440628,-0.56899996,-0.2730435,0.50659905,-0.52578792
decay,20050942,0.88837863,1.2748709,-0.39879312,-0.33102197,-0.58020404,0.64864615,-0.4782671,0.28741474
decay,20050961,-0.12352091,-0.56343026,-0.84804229,-0.29025384,0.52971046,0.50598367,0.19646136,-0.00193018
decay,20050967,-0.36740246,1.4785856,0.08413602,-0.57555371,0.88124274,1.3241635,0.038866166,0.13653343
decay,20050973,1.2584255,1.2690962,0.78786708,0.45714521,-0.64876678,-1.8815818,-0.83038371,0.90581079
decay,20050977,1.2723983,1.3061924,0.41306497,-1.5368379,-0.43179922,0.0065977413,-0.68298135,-0.39862257
decay,20050978,1.2714442,-0.92148543,0.4535211,1.4623877,-1.1914307,0.12249631,0.68510085,-1.6267671
decay,20050987,0.42852408,0.49096992,0.35585488,-0.19624813,0.28906617,-0.16479455,0.24409614,-0.61685579
decay,20050998,-0.16206783,0.40835818,-0.44177682,-0.29585793,0.72411777,0.08103038,-0.40037356,-0.64598345
decay,20051008,0.80977111,0.38865656,-0.15716282,0.83705027,0.43026447,-1.4187097,-0.43834426,0.95335378
decay,20051021,-0.39652894,1.9325538,0.41635572,1.0444397,0.88585296,-0.007703484,0.34538941,0.67688791
decay,20051025,0.12336362,0.099638933,0.1402228,1.0094003,-0.41423434,-0.44075704,0.48872024,-0.97918842
decay,20051036,0.18053989,0.95422016,1.393105,-1.0771161,-0.62804288,-0.81546705,0.75879056,-0.65516366
decay,20051041,1.7432535,1.0145043,-1.3700646,-0.78581788,-0.20299371,-0.40954591,1.1535398,-0.042802696
decay,20051053,0.0029794672,1.5352077,0.29209106,-0.5094098,0.64158365,1.5110249,-0.094374982,-2.1078704
decay,20051066,0.32225358,0.35313611,-0.21927918,0.68586466,1.4641106,-0.068142181,-0.37343368,-0.59023061
decay,20051069,-0.29068476,0.15814102,-0.22490213,-0.53665025,0.55031787,-0.6284367,-0.035627768,0.55788746
decay,20051083,-0.34864849,-0.26458219,0.12607348,-0.44191651,0.72987554,-0.61435333,0.49485785,-0.08049794
decay,20051085,-0.62318489,0.51000526,0.30291687,1.6014961,0.04707507,-0.096327919,1.6867581,-0.60075609
decay,20051087,-0.67040945,-0.10322494,-0.56366143,-0.58468317,0.26059562,-0.57725696,-0.052450678,-0.73832645
decay,20051091,-0.46722268,-0.24892638,-0.47633611,-0.27993039,-0.31456646,-0.053669314,0.15524506,-0.85445418
decay,20051106,-0.035401505,0.41160447,-1.3374731,-0.40054537,0.14556251,0.58513735,0.64375643,-0.37035402
decay,20051112,0.14349691,-0.3071461,-1.0122763,-0.25112704,0.47139845,0.44660577,-0.2512874,-1.3587579
decay,20051113,-0.56237232,-1.0612929,-0.27581444,0.78235217,-1.2479877,-1.6936882,-0.45034158,0.71772591
decay,20051116,0.068532937,-0.29755325,-0.16693803,-1.9930175,-0.067750912,-0.32125757,-1.614727,0.35561776
decay,20051124,-0.78286285,-0.71312835,-0.42886144,-0.53511674,0.10816958,-0.28683718,-0.11817171,-0.74315518
decay,20051130,-0.32235294,-1.2064755,-0.68847444,-0.47447661,-0.32269201,0.16223862,-1.1377259,-0.029274577
decay,20060004,-0.38095154,0.8563226,-0.46968599,-1.1096576,-0.087223209,0.46612284,-0.21738277,2.037226
decay,20060016,-0.40514557,-0.22166368,-0.94292181,-0.49686066,-0.10095801,-0.53332606,0.04110944,0.29311036
decay,20060028,-1.0613858,0.050928472,0.45165441,-0.075340308,0.045097757,-0.67561833,0.16135576,1.3819199
decay,20060035,0.90278911,0.16930146,0.36524474,0.49401824,-1.7694498,0.53244307,0.34096551,-1.0158622
decay,20060040,1.0601759,0.58729829,-1.5504379,-1.8774242,-0.68131201,-0.00045439188,-0.68655426,1.1390914
decay,20060049,-0.63816489,-0.20673473,-0.48543101,-0.48038225,0.43224615,-0.21282933,0.096508328,-0.34923036
decay,20060057,1.6696309,1.0187852,-3.1245099,-1.7337378,-0.67704811,1.4554057,-0.91434056,2.5401586
decay,20060071,-0.50787369,-1.0963993,0.68695152,-0.84758397,0.85561775,0.010255497,-0.44019903,-0.12609962
decay,20060088,0.098013789,-0.2096983,0.53230712,-0.80601683,0.99966307,-1.3620357,1.0168754,-0.15633283
decay,20060099,-0.39018294,0.9057046,0.10395733,-0.47492707,0.33691315,-0.44965971,0.62856053,0.24755413
decay,20060104,1.1783626,0.55089708,-0.72138354,0.10351179,0.24222028,-0.042862545,-0.3417329,-0.12644868
decay,20060138,-0.55616234,0.078897162,-0.30311896,-0.53515248,0.43254293,-0.60892041,0.22853823,-0.4895222
decay,20060146,-0.20396839,0.030655799,-0.66579234,-0.82022685,-0.15212274,-0.66456163,-0.23613602,0.057591268
decay,20060153,0.16052283,0.97706336,1.268101,0.5291893,-1.189052,-0.53623661,0.48307513,-1.6828801
decay,20060173,-0.72320782,0.1139392,-0.56467171,-0.23308091,0.30758073,-0.46903265,-0.37446955,0.015903907
decay,20060187,-0.3232003,-0.11749718,-1.0040924,-0.48894658,-0.037972251,-0.052948382,-0.014736319,0.2459365
decay,20060192,-0.4020823,-0.92107627,-0.78638479,-0.26504764,1.4103013,0.14051058,0.094252002,0.10218731
decay,20060224,0.03651699,0.32602351,-0.86874018,-0.94381344,-0.1505234,-0.39243005,-0.35960377,-0.71840095
decay,20060226,-0.79789362,-0.0062346721,-0.69406079,-0.35959032,0.56640219,-0.25716591,0.22886744,-0.53868355
decay,20060234,-0.79558539,-0.30490208,0.14046659,-0.093044393,-0.064422477,-0.78547943,0.24030949,0.0069661032
decay,20060242,-0.83409135,-0.039180007,-0.20827968,-0.40309188,0.18301501,-0.51664483,-0.025458704,-0.4938944
decay,20060246,-0.38455889,-0.63180344,0.3252932,-0.94543899,0.44111567,1.0482491,0.2316992,0.64666936
decay,20060249,-1.3815344,-1.1286473,-0.23727693,2.1766017,-1.1848619,-0.54377399,-0.80046926,0.00023843265
decay,20060260,0.24172362,-2.8595327,1.5721383,0.22128573,0.84594667,-2.2322176,4.166323,1.7993722
decay,20060272,0.80667334,-1.3345534,-3.2857882,0.10277684,-0.48233406,1.6045186,2.973107,3.0530391
decay,20060280,0.019106828,-0.32386573,0.31087833,-1.9695197,0.90990342,-0.441036,-1.2348093,2.1560669
decay,20060295,-0.32282553,-0.022134717,-0.26058692,-0.28010443,-0.069505269,-1.3867302,-0.48052905,0.32567899
decay,20060301,-0.039831234,0.18519528,-0.92024979,0.14013436,-0.35008525,-0.19831778,-0.76835501,-0.7627585
decay,20060312,-0.7378027,-0.23908604,-0.076726192,-0.35513682,0.24862412,-0.63119609,0.3321225,0.77724451
decay,20060355,-0.91045749,0.33823704,-0.43211883,-0.27644398,0.74436729,0.36682958,0.96767481,-0.22209867
decay,20060360,-0.72101375,-0.37392758,-0.085306216,-0.84201436,0.65364378,0.3388196,0.1826482,0.15272748
decay,20060366,-0.34232952,0.44605124,-0.51198865,0.03800034,0.43361182,0.047943895,-0.076028228,-0.31647909
decay,20060373,-0.4754114,-0.14463065,-1.0468805,-0.52392173,-0.66329947,-0.11689759,0.83069494,0.85383384
decay,20060378,-3.2582949,-1.5024677,2.7914401,-0.16259429,2.3766835,3.1244014,3.27615,2.3290313
decay,20060413,-0.84716655,-0.0822886,0.18280676,0.75646041,-1.1349222,-0.50883661,-0.74172619,1.2305585
decay,20060416,0.44244176,-0.14438255,-1.2477781,0.89985781,-0.30769664,0.31294891,0.98824817,0.92022336
decay,20060438,-0.73282943,-0.24569276,0.034485952,-0.42099356,-0.90480275,0.037470756,-0.19981873,-1.8017164
decay,20060442,0.11595753,0.52420373,0.27324027,1.6455106,0.70773617,-0.38384489,-1.4455589,0.66777179
decay,20060451,-2.1424577,-2.382971,-0.36283547,1.7628523,-2.8560621,0.11399946,-2.4010563,0.41276727
decay,20060482,2.8406627,0.016047773,-0.55806786,0.79912684,-2.3160266,-1.8022379,1.0899091,1.6909061
decay,20060498,-0.12241132,0.87556148,-0.18599738,0.32223851,1.5143578,-0.4205526,0.089833546,0.30022979
decay,20060499,0.53607911,1.0310523,0.50338254,0.24973048,-0.23150114,-1.1954409,0.2673724,-0.34685952
decay,20060503,0.015530545,-0.96144573,-0.16230828,-0.34564042,1.610752,-1.0671196,0.84022124,0.53948134
decay,20060538,0.35507858,0.2044692,-0.72183824,0.033323684,-2.2761337,0.3579738,1.1062162,-0.36884181
decay,20060564,-0.0465442,0.82868265,0.39751469,-0.56062123,-0.12394498,-0.73783791,0.7900135,-0.20944084
decay,20060582,0.68453278,1.4680188,-0.79422089,-0.21231,-0.98894402,-0.45716885,-0.40306762,0.68572397
decay,20060587,-0.39364511,0.53733739,-0.085067507,0.34983779,0.60039609,-0.41275744,-0.2431774,-0.55304946
decay,20060600,-0.35232824,0.73431348,-1.196366,-0.16801439,0.1784808,0.75650309,-0.0067871149,0.89867078
decay,20060620,-0.82604263,-0.012675439,0.89184879,-0.9296574,0.13905151,0.10152041,0.43988774,-0.25967815
decay,20060645,0.48225719,-0.94070287,-0.67050507,0.9274713,-0.42175024,0.10833402,-2.364198,0.85259844
decay,20060654,-0.42267846,-0.38389105,0.30441713,-0.67250858,-0.11451028,-0.41380086,0.20304129,-0.059450427
decay,20060661,-0.099523707,-0.18139558,0.32990667,-0.10730364,-1.1247838,-2.0264522,0.50077706,0.41768431
decay,20060668,0.90592175,0.082061354,-0.080877828,1.09976,-0.82871588,0.14513248,-1.1632186,-0.20328177
decay,20060669,0.043685785,1.6288981,0.68199811,0.98305118,0.52778017,-0.44063367,-0.36150538,-0.33401364
decay,20060680,2.605769,-0.59280809,-1.429641,0.83084949,-1.7437221,-1.7251309,0.78692796,2.0205406
decay,20060708,-0.93341632,-0.33263961,-0.41133372,0.43981877,-0.16016418,0.47372617,-0.25088,-0.10365874
